path,iou,tp/fp,Precision,Recall,ip
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest006---segment No: 71,0.0,FP,0.44966442953020136,0.02671451355661882,0.9571428571428572
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest006---segment No: 72,0.0,FP,0.44666666666666666,0.02671451355661882,0.9571428571428572
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest006---segment No: 73,0.0,FP,0.44370860927152317,0.02671451355661882,0.9571428571428572
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest006---segment No: 74,0.0,FP,0.4407894736842105,0.02671451355661882,0.9571428571428572
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest006---segment No: 75,0.0,FP,0.43790849673202614,0.02671451355661882,0.9571428571428572
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest006---segment No: 76,0.0,FP,0.43506493506493504,0.02671451355661882,0.9571428571428572
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest006---segment No: 77,0.0,FP,0.432258064516129,0.02671451355661882,0.9571428571428572
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest006---segment No: 78,0.0,FP,0.42948717948717946,0.02671451355661882,0.9571428571428572
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest006---segment No: 79,0.0,FP,0.4267515923566879,0.02671451355661882,0.9571428571428572
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest006---segment No: 80,0.0,FP,0.4240506329113924,0.02671451355661882,0.9571428571428572
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest006---segment No: 81,0.0,FP,0.42138364779874216,0.02671451355661882,0.9571428571428572
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest006---segment No: 82,0.0,FP,0.41875,0.02671451355661882,0.9571428571428572
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest006---segment No: 83,0.0,FP,0.4161490683229814,0.02671451355661882,0.9571428571428572
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest006---segment No: 84,0.0,FP,0.41358024691358025,0.02671451355661882,0.9571428571428572
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest006---segment No: 85,0.0,FP,0.4110429447852761,0.02671451355661882,0.9571428571428572
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest006---segment No: 86,0.0,FP,0.40853658536585363,0.02671451355661882,0.9571428571428572
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest006---segment No: 87,0.1300684570826751,FP,0.40606060606060607,0.02671451355661882,0.9571428571428572
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest006---segment No: 88,0.1300684570826751,FP,0.4036144578313253,0.02671451355661882,0.9571428571428572
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 1,0.8656447249774571,TP,0.40718562874251496,0.027102431247508968,0.40718562874251496
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 2,0.8929466523451486,TP,0.4107142857142857,0.02749003984063745,0.4107142857142857
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 3,0.8297238227697199,TP,0.41420118343195267,0.027877339705296694,0.41420118343195267
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 4,0.8755234657039711,TP,0.4176470588235294,0.028264331210191083,0.4176470588235294
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 5,0.7335834896810507,TP,0.42105263157894735,0.02865101472343812,0.42105263157894735
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 6,0.8579840179447638,TP,0.42441860465116277,0.02903739061256961,0.42441860465116277
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 7,0.9632418069087688,TP,0.4277456647398844,0.029423459244532803,0.4277456647398844
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 8,0.8644610458911419,TP,0.43103448275862066,0.029809220985691574,0.43103448275862066
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 9,0.49098407051022885,FP,0.42857142857142855,0.029809220985691574,0.43103448275862066
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 10,0.4605659241420831,FP,0.42613636363636365,0.029809220985691574,0.43103448275862066
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 11,0.4749240121580547,FP,0.423728813559322,0.029809220985691574,0.43103448275862066
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 12,0.421240836760236,FP,0.42134831460674155,0.029809220985691574,0.43103448275862066
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 13,0.35723225460396923,FP,0.41899441340782123,0.029809220985691574,0.43103448275862066
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 14,0.3191489361702128,FP,0.4166666666666667,0.029809220985691574,0.43103448275862066
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 15,0.29608439120328983,FP,0.4143646408839779,0.029809220985691574,0.43103448275862066
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 16,0.2735562310030395,FP,0.41208791208791207,0.029809220985691574,0.43103448275862066
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 17,0.271410691936349,FP,0.4098360655737705,0.029809220985691574,0.43103448275862066
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 18,0.270516717325228,FP,0.4076086956521739,0.029809220985691574,0.43103448275862066
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 19,0.27449490434471663,FP,0.40540540540540543,0.029809220985691574,0.43103448275862066
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 20,0.271410691936349,FP,0.4032258064516129,0.029809220985691574,0.43103448275862066
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 21,0.2674772036474164,FP,0.40106951871657753,0.029809220985691574,0.43103448275862066
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 22,0.3026070763500931,FP,0.39893617021276595,0.029809220985691574,0.43103448275862066
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 23,0.2896825396825397,FP,0.3968253968253968,0.029809220985691574,0.43103448275862066
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 24,0.3878291029481318,FP,0.39473684210526316,0.029809220985691574,0.43103448275862066
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 25,0.5022959829337962,TP,0.39790575916230364,0.030194676201827572,0.39790575916230364
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 26,0.48094743997996353,FP,0.3958333333333333,0.030194676201827572,0.39790575916230364
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 27,0.4348681334693283,FP,0.39378238341968913,0.030194676201827572,0.39790575916230364
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 28,0.8234604105571848,TP,0.39690721649484534,0.03057982525814138,0.39690721649484534
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 29,0.6655745811955245,TP,0.4,0.030964668519253672,0.4
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 30,0.6508478711723802,TP,0.4030612244897959,0.03134920634920635,0.4030612244897959
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 31,0.631008312251536,TP,0.40609137055837563,0.0317334391114637,0.40609137055837563
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 32,0.5848312390826619,TP,0.4090909090909091,0.03211736716891356,0.4090909090909091
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 33,0.5514049049861945,TP,0.4120603015075377,0.03250099088386841,0.4120603015075377
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 34,0.5505479067153695,TP,0.415,0.03288431061806656,0.415
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 35,0.541405627064586,TP,0.417910447761194,0.03326732673267327,0.417910447761194
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 36,0.541405627064586,TP,0.4207920792079208,0.03365003958828187,0.4207920792079208
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 37,0.5415938187355479,TP,0.4236453201970443,0.03403244954491492,0.4236453201970443
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 38,0.5176540348229206,TP,0.4264705882352941,0.03441455696202532,0.4264705882352941
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 39,0.506754617414248,TP,0.4292682926829268,0.03479636219849743,0.4292682926829268
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 40,0.4606555681935684,FP,0.42718446601941745,0.03479636219849743,0.4292682926829268
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 41,0.41384115188109616,FP,0.4251207729468599,0.03479636219849743,0.4292682926829268
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 42,0.42065805914202414,FP,0.4230769230769231,0.03479636219849743,0.4292682926829268
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 43,0.404217191326683,FP,0.42105263157894735,0.03479636219849743,0.4292682926829268
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 44,0.4106936942404564,FP,0.41904761904761906,0.03479636219849743,0.4292682926829268
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 45,0.4204672548775941,FP,0.41706161137440756,0.03479636219849743,0.4292682926829268
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 46,0.40883048947565076,FP,0.41509433962264153,0.03479636219849743,0.4292682926829268
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 47,0.40011318619128466,FP,0.4131455399061033,0.03479636219849743,0.4292682926829268
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 48,0.3794653855629465,FP,0.411214953271028,0.03479636219849743,0.4292682926829268
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Arrest028---segment No: 49,0.3624475396873669,FP,0.40930232558139534,0.03479636219849743,0.4292682926829268
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Assault012---segment No: 1,0.0,FP,0.4074074074074074,0.03479636219849743,0.4292682926829268
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Assault012---segment No: 2,0.0,FP,0.4055299539170507,0.03479636219849743,0.4292682926829268
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Assault012---segment No: 3,0.0,FP,0.4036697247706422,0.03479636219849743,0.4292682926829268
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Assault012---segment No: 4,0.0,FP,0.4018264840182648,0.03479636219849743,0.4292682926829268
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Assault012---segment No: 5,0.0,FP,0.4,0.03479636219849743,0.4292682926829268
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Assault012---segment No: 6,0.0,FP,0.39819004524886875,0.03479636219849743,0.4292682926829268
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Assault015---segment No: 1,0.02741595335566307,FP,0.3963963963963964,0.03479636219849743,0.4292682926829268
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Assault015---segment No: 2,0.01115431193830072,FP,0.39461883408071746,0.03479636219849743,0.4292682926829268
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Assault015---segment No: 3,0.0,FP,0.39285714285714285,0.03479636219849743,0.4292682926829268
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Assault015---segment No: 4,0.0,FP,0.39111111111111113,0.03479636219849743,0.4292682926829268
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Assault015---segment No: 5,0.0,FP,0.3893805309734513,0.03479636219849743,0.4292682926829268
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Assault015---segment No: 6,0.0,FP,0.3876651982378855,0.03479636219849743,0.4292682926829268
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Assault015---segment No: 7,0.0,FP,0.38596491228070173,0.03479636219849743,0.4292682926829268
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Assault015---segment No: 8,0.003431372549019608,FP,0.38427947598253276,0.03479636219849743,0.4292682926829268
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Assault015---segment No: 9,0.013890611434949771,FP,0.3826086956521739,0.03479636219849743,0.4292682926829268
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Assault015---segment No: 10,0.01999506294742039,FP,0.38095238095238093,0.03479636219849743,0.4292682926829268
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Assault015---segment No: 11,0.2827925045703839,FP,0.3793103448275862,0.03479636219849743,0.4292682926829268
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Assault015---segment No: 12,0.27088716623600345,FP,0.3776824034334764,0.03479636219849743,0.4292682926829268
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Assault015---segment No: 13,0.32587621178225207,FP,0.37606837606837606,0.03479636219849743,0.4292682926829268
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Assault015---segment No: 14,0.3685666851134477,FP,0.37446808510638296,0.03479636219849743,0.4292682926829268
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Assault015---segment No: 15,0.36358605423353624,FP,0.3728813559322034,0.03479636219849743,0.4292682926829268
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Assault015---segment No: 16,0.37354731599335916,FP,0.37130801687763715,0.03479636219849743,0.4292682926829268
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Assault015---segment No: 17,0.38302642113690955,FP,0.3697478991596639,0.03479636219849743,0.4292682926829268
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Assault015---segment No: 18,0.37297887114373574,FP,0.3682008368200837,0.03479636219849743,0.4292682926829268
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Assault015---segment No: 19,0.36131333365906093,FP,0.36666666666666664,0.03479636219849743,0.4292682926829268
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Assault015---segment No: 20,0.43556356150283065,FP,0.3651452282157676,0.03479636219849743,0.4292682926829268
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Assault015---segment No: 21,0.5545476247314395,TP,0.3677685950413223,0.03517786561264822,0.3677685950413223
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Assault015---segment No: 22,0.46304824561403507,FP,0.3662551440329218,0.03517786561264822,0.3677685950413223
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Assault015---segment No: 23,0.46304824561403507,FP,0.36475409836065575,0.03517786561264822,0.3677685950413223
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Assault015---segment No: 24,0.46346091293505365,FP,0.363265306122449,0.03517786561264822,0.3677685950413223
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Assault015---segment No: 25,0.684423142759329,TP,0.36585365853658536,0.03555906756222837,0.36585365853658536
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Assault015---segment No: 26,0.5813953488372093,TP,0.3684210526315789,0.03593996840442338,0.3684210526315789
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Assault015---segment No: 27,0.5813953488372093,TP,0.3709677419354839,0.036320568495854716,0.3709677419354839
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Assault015---segment No: 28,0.5812243502051984,TP,0.37349397590361444,0.0367008681925809,0.37349397590361444
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Assault015---segment No: 29,0.5868673050615595,TP,0.376,0.03708086785009862,0.376
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Assault015---segment No: 30,0.5868673050615595,TP,0.3784860557768924,0.03746056782334385,0.3784860557768924
